episode_raw_reward,value_loss,sil_num_episodes,nupdates,policy_loss,policy_entropy,total_timesteps,episode_reward,serial_timesteps,time_elapsed,approxkl,explained_variance,clipfrac,sil_valid_samples,sil_steps,best_episode_reward,fps
400.0,0.00024607376,108.0,9180,-0.011946781,1.9927957,75202560,2.0,1175040,38243.76441049576,0.0067635374,0.9975470236968249,0.032287598,512.0,50000.0,400.0,1930
400.0,8.719041e-05,117.0,9190,-0.010253156,2.0379293,75284480,2.0,1176320,38286.08045458794,0.003795513,0.9991136529715732,0.03479004,512.0,50000.0,400.0,2024
400.0,7.414963e-05,116.0,9200,-0.01305851,2.231738,75366400,2.0,1177600,38328.396203279495,0.0038381615,0.9991615412291139,0.03289795,512.0,50000.0,400.0,2052
400.0,0.00033376526,109.0,9210,-0.01625086,2.1044042,75448320,2.0,1178880,38370.73558425903,0.007199632,0.9961625940632075,0.037963867,512.0,50000.0,400.0,1955
400.0,0.000103271224,114.0,9220,-0.0116074085,1.9818157,75530240,2.0,1180160,38413.217168331146,0.0057880133,0.99904259032337,0.039367676,512.0,50000.0,400.0,1877
400.0,0.00041619534,121.0,9230,-0.009642191,2.0456893,75612160,2.0,1181440,38456.0125002861,0.004667623,0.995998477563262,0.024871826,512.0,50000.0,400.0,1893
400.0,8.355552e-05,116.0,9240,-0.013993129,2.0069716,75694080,2.0,1182720,38498.26898884773,0.0059855524,0.9992128990124911,0.038330078,512.0,50000.0,400.0,1984
400.0,9.637361e-05,119.0,9250,-0.012646014,1.8910034,75776000,2.0,1184000,38540.77759766579,0.0059805354,0.9991192984161898,0.040039062,512.0,50000.0,400.0,1784
400.0,0.00021391989,120.0,9260,-0.010960719,1.9557681,75857920,2.0,1185280,38583.41008520126,0.0046809264,0.9977048758883029,0.027435303,512.0,50000.0,400.0,1977
400.0,6.96416e-05,118.0,9270,-0.015222621,2.0862625,75939840,2.0,1186560,38626.12818646431,0.006737676,0.9992280299193226,0.050750732,512.0,50000.0,400.0,1893
400.0,9.483387e-05,117.0,9280,-0.014148595,1.9492812,76021760,2.0,1187840,38668.82099699974,0.006972389,0.9991328197647817,0.04244995,512.0,50000.0,400.0,1869
400.0,0.00011418685,124.0,9290,-0.012278798,1.8720751,76103680,2.0,1189120,38711.49503040314,0.0048309388,0.9989424931118265,0.037384033,512.0,50000.0,400.0,1962
400.0,9.313722e-05,119.0,9300,-0.011710466,2.0337052,76185600,2.0,1190400,38754.00468111038,0.0054207477,0.9991139860358089,0.03152466,512.0,50000.0,400.0,1854
400.0,6.984642e-05,122.0,9310,-0.01553465,2.0166488,76267520,2.0,1191680,38797.01880812645,0.0054356325,0.9993129770155065,0.040008545,512.0,50000.0,400.0,1928
400.0,8.963875e-05,113.0,9320,-0.011637977,1.8772205,76349440,2.0,1192960,38839.11814951897,0.0056602056,0.9991670424933545,0.03857422,512.0,50000.0,400.0,1946
400.0,0.00010206335,120.0,9330,-0.012465496,1.81047,76431360,2.0,1194240,38882.48959183693,0.006177474,0.9991934103891253,0.041137695,512.0,50000.0,400.0,1737
400.0,0.00011015321,128.0,9340,-0.012961271,1.8660254,76513280,2.0,1195520,38925.287571430206,0.008487374,0.9990165063645691,0.04598999,512.0,50000.0,400.0,1947
400.0,0.00011814752,123.0,9350,-0.011957353,1.8392828,76595200,2.0,1196800,38967.926011800766,0.0044496823,0.9989890720462427,0.035736084,512.0,50000.0,400.0,1913
400.0,0.00011414372,118.0,9360,-0.011634327,1.933384,76677120,2.0,1198080,39010.48086166382,0.008113105,0.9988542697392404,0.03857422,512.0,50000.0,400.0,1930
400.0,7.323083e-05,108.0,9370,-0.014801703,1.9811958,76759040,2.0,1199360,39052.666978120804,0.007868584,0.999206964916084,0.046936035,512.0,50000.0,400.0,1984
400.0,0.00010869963,97.0,9380,-0.011592256,1.956708,76840960,2.0,1200640,39094.48116016388,0.0060988716,0.9989435343304649,0.03704834,512.0,50000.0,400.0,1990
400.0,0.0003591178,110.0,9390,-0.011020376,1.7580948,76922880,2.0,1201920,39137.18632078171,0.0060573975,0.9970757213886827,0.03353882,512.0,50000.0,400.0,1866
400.0,7.318465e-05,113.0,9400,-0.013514164,1.8477788,77004800,2.0,1203200,39179.286200761795,0.0058569023,0.9992207765462808,0.040985107,512.0,50000.0,400.0,1992
400.0,9.040575e-05,113.0,9410,-0.0114360005,1.789367,77086720,2.0,1204480,39221.73947381973,0.0043796124,0.9991638626088388,0.034179688,512.0,50000.0,400.0,1975
400.0,0.00033527907,103.0,9420,-0.015069425,1.916029,77168640,2.0,1205760,39264.038465976715,0.011439301,0.9966341841500252,0.033416748,512.0,50000.0,400.0,1869
400.0,0.00039185374,112.0,9430,-0.013020797,1.988566,77250560,2.0,1207040,39306.38990688324,0.008645697,0.9957796498201787,0.034973145,512.0,50000.0,400.0,1918
400.0,0.0001266329,113.0,9440,-0.011058663,1.7051874,77332480,2.0,1208320,39349.26224112511,0.005085237,0.9988688250305131,0.0385437,512.0,50000.0,400.0,1901
400.0,8.276586e-05,111.0,9450,-0.012521366,1.8478425,77414400,2.0,1209600,39391.51978516579,0.0066489927,0.9991842572344467,0.040496826,512.0,50000.0,400.0,1898
400.0,6.661667e-05,115.0,9460,-0.012566619,2.0867143,77496320,2.0,1210880,39433.67095899582,0.005204266,0.999269615043886,0.03656006,512.0,50000.0,400.0,2034
400.0,8.882061e-05,99.0,9470,-0.009624921,1.9567183,77578240,2.0,1212160,39476.52372598648,0.0049851215,0.9991128899855539,0.032470703,512.0,50000.0,400.0,1964
400.0,9.95312e-05,109.0,9480,-0.012760985,1.943001,77660160,2.0,1213440,39518.45872783661,0.005093612,0.9990319758071564,0.041900635,512.0,50000.0,400.0,1900
400.0,7.567946e-05,110.0,9490,-0.012778974,1.9124348,77742080,2.0,1214720,39560.78998565674,0.0064751026,0.9991277977824211,0.043670654,512.0,50000.0,400.0,1939
400.0,0.000111552035,107.0,9500,-0.010032911,1.7809259,77824000,2.0,1216000,39603.237484931946,0.007124689,0.9990059507545084,0.041137695,512.0,50000.0,400.0,1935
400.0,6.3050466e-05,111.0,9510,-0.009526982,1.807163,77905920,2.0,1217280,39645.477288007736,0.00568434,0.9994705283315852,0.03262329,512.0,50000.0,400.0,1967
400.0,0.00068292284,112.0,9520,-0.00861329,1.8753127,77987840,2.0,1218560,39687.73556494713,0.007744394,0.993791775777936,0.024993896,512.0,50000.0,400.0,1937
400.0,9.1127666e-05,109.0,9530,-0.01064376,2.1066327,78069760,2.0,1219840,39729.26969218254,0.0058536213,0.9988534152507782,0.035491943,512.0,50000.0,400.0,2000
400.0,0.00023508506,111.0,9540,-0.010090178,1.8621489,78151680,2.0,1221120,39771.25237321854,0.006295394,0.997871789848432,0.032226562,512.0,50000.0,400.0,1963
400.0,9.380114e-05,114.0,9550,-0.011026932,1.854288,78233600,2.0,1222400,39814.05828118324,0.0048113368,0.9992204018635675,0.032409668,512.0,50000.0,400.0,1873
400.0,7.78454e-05,115.0,9560,-0.011238672,1.8743923,78315520,2.0,1223680,39856.54848694801,0.0053417077,0.9992613958311267,0.03729248,512.0,50000.0,400.0,1896
400.0,5.717791e-05,112.0,9570,-0.012052488,2.0318406,78397440,2.0,1224960,39898.761053562164,0.007116989,0.9993839397211559,0.03930664,512.0,50000.0,400.0,1931
400.0,7.724327e-05,116.0,9580,-0.013004747,1.9650791,78479360,2.0,1226240,39941.09416055679,0.006821928,0.9992057461058721,0.04107666,512.0,50000.0,400.0,1994
400.0,8.2322884e-05,126.0,9590,-0.010861343,1.8895574,78561280,2.0,1227520,39984.33689785004,0.0047658244,0.9991831955849193,0.038909912,512.0,50000.0,400.0,1935
400.0,0.00012708813,114.0,9600,-0.009285571,1.7654408,78643200,2.0,1228800,40026.62637209892,0.0045660785,0.9987976872362196,0.035247803,512.0,50000.0,400.0,1881
400.0,8.474765e-05,122.0,9610,-0.0103536155,2.0052931,78725120,2.0,1230080,40069.03413963318,0.006422986,0.9991362829459831,0.03488159,512.0,50000.0,400.0,1896
400.0,7.240551e-05,123.0,9620,-0.009705169,1.943255,78807040,2.0,1231360,40111.864040374756,0.005127996,0.9993315636529587,0.032073975,512.0,50000.0,400.0,1848
400.0,9.222115e-05,119.0,9630,-0.0111239515,2.0654895,78888960,2.0,1232640,40154.36490559578,0.004277665,0.9990487327449955,0.03378296,512.0,50000.0,400.0,1924
400.0,0.00015641993,110.0,9640,-0.0104012545,1.9796923,78970880,2.0,1233920,40196.20916104317,0.007112463,0.9984872518107295,0.04019165,512.0,50000.0,400.0,1993
400.0,0.00012052589,115.0,9650,-0.010485426,1.9093406,79052800,2.0,1235200,40238.85896849632,0.0043081464,0.998785974807106,0.034942627,512.0,50000.0,400.0,1955
400.0,0.00012926095,111.0,9660,-0.011380365,2.0282292,79134720,2.0,1236480,40281.10422420502,0.00772732,0.9986523929983377,0.036193848,512.0,50000.0,400.0,2005
400.0,0.00012111632,121.0,9670,-0.010005725,1.8255512,79216640,2.0,1237760,40323.6976788044,0.0046074544,0.9990064784651622,0.034973145,512.0,50000.0,400.0,1899
400.0,8.5479696e-05,116.0,9680,-0.012060061,1.899956,79298560,2.0,1239040,40366.24802994728,0.0054625883,0.9992325837956741,0.038970947,512.0,50000.0,400.0,2025
400.0,6.552893e-05,122.0,9690,-0.011797311,2.0240288,79380480,2.0,1240320,40409.04435777664,0.005622727,0.9993080546264537,0.045654297,512.0,50000.0,400.0,1891
400.0,0.00010217076,125.0,9700,-0.010947082,1.6396511,79462400,2.0,1241600,40452.33158159256,0.005748872,0.9992082499084063,0.03881836,512.0,50000.0,400.0,1851
400.0,9.044124e-05,126.0,9710,-0.011107665,1.9661192,79544320,2.0,1242880,40495.02483463287,0.005224377,0.9989903651876375,0.038116455,512.0,50000.0,400.0,1930
400.0,0.000279049,132.0,9720,-0.009840256,1.9423599,79626240,2.0,1244160,40537.686361551285,0.006954491,0.9975417002569884,0.032440186,512.0,50000.0,400.0,1899
400.0,0.00012599511,131.0,9730,-0.011457225,1.8469622,79708160,2.0,1245440,40580.26606583595,0.0049160603,0.9988038502633572,0.039733887,512.0,50000.0,400.0,1963
400.0,0.00031436366,139.0,9740,-0.011364795,1.8174356,79790080,2.0,1246720,40623.30453324318,0.005871457,0.9971326692029834,0.032318115,512.0,50000.0,400.0,1895
400.0,0.000102542894,124.0,9750,-0.009340959,1.8801438,79872000,2.0,1248000,40666.70579242706,0.004258377,0.9991094066645019,0.03286743,512.0,50000.0,400.0,1801
400.0,7.380976e-05,115.0,9760,-0.014084675,2.165674,79953920,2.0,1249280,40708.48767924309,0.0054392335,0.999053210252896,0.04373169,512.0,50000.0,400.0,2125
400.0,0.00012560922,118.0,9770,-0.011500896,1.9929123,80035840,2.0,1250560,40751.020669698715,0.005707527,0.9989130449248478,0.0362854,512.0,50000.0,400.0,2018
400.0,0.0008250091,112.0,9780,-0.016220871,2.1482167,80117760,2.0,1251840,40793.56062722206,0.0078840675,0.9901944482699037,0.035614014,512.0,50000.0,400.0,1946
400.0,0.00013398156,117.0,9790,-0.012376249,2.049609,80199680,2.0,1253120,40836.62813568115,0.0044137617,0.9984955133404583,0.032409668,512.0,50000.0,400.0,1910
400.0,7.27216e-05,106.0,9800,-0.010693467,2.1399868,80281600,2.0,1254400,40878.939895391464,0.0037373102,0.9992859229678288,0.03250122,512.0,50000.0,400.0,1960
400.0,9.130781e-05,114.0,9810,-0.010830146,1.959207,80363520,2.0,1255680,40921.497108221054,0.0047588553,0.9991271971957758,0.03152466,512.0,50000.0,400.0,1958
400.0,8.2653416e-05,110.0,9820,-0.009438753,2.0971224,80445440,2.0,1256960,40963.7065782547,0.0030668029,0.9990956224501133,0.025634766,512.0,50000.0,400.0,1920
400.0,7.612085e-05,105.0,9830,-0.009748356,2.1726427,80527360,2.0,1258240,41006.2030775547,0.004143936,0.9990894137881696,0.027496338,512.0,50000.0,400.0,1914
400.0,0.00020997613,114.0,9840,-0.008961507,2.1393366,80609280,2.0,1259520,41048.64135360718,0.0026403153,0.9970093723386526,0.022979736,512.0,50000.0,400.0,1947
400.0,0.0001348886,103.0,9850,-0.008256672,2.2207603,80691200,2.0,1260800,41091.08530783653,0.004239971,0.9983196700923145,0.020111084,512.0,50000.0,400.0,1900
400.0,9.8602286e-05,116.0,9860,-0.010062066,1.8997935,80773120,2.0,1262080,41133.68919491768,0.005362734,0.9991793993976898,0.032836914,512.0,50000.0,400.0,1876
400.0,7.7062294e-05,109.0,9870,-0.011702072,2.000141,80855040,2.0,1263360,41176.17286849022,0.0065107113,0.9992404181393795,0.038635254,512.0,50000.0,400.0,1927
400.0,7.2174866e-05,119.0,9880,-0.009989781,1.9957284,80936960,2.0,1264640,41218.80756568909,0.0047099045,0.9992664202000014,0.032836914,512.0,50000.0,400.0,1974
400.0,7.697547e-05,110.0,9890,-0.009283514,1.9634395,81018880,2.0,1265920,41261.61339211464,0.0061002327,0.9992671626387164,0.034179688,512.0,50000.0,400.0,1929
400.0,6.6675995e-05,121.0,9900,-0.009199038,2.084885,81100800,2.0,1267200,41304.10752868652,0.005458494,0.9992769254022278,0.041107178,512.0,50000.0,400.0,1925
400.0,0.0004561513,118.0,9910,-0.015296243,2.1071177,81182720,2.0,1268480,41346.846752643585,0.008685599,0.9950074502266943,0.03137207,512.0,50000.0,400.0,1957
400.0,5.4907294e-05,113.0,9920,-0.011044281,2.0335393,81264640,2.0,1269760,41388.914729356766,0.007732544,0.9994609931018203,0.03503418,512.0,50000.0,400.0,1915
400.0,6.902144e-05,124.0,9930,-0.008026313,1.9545398,81346560,2.0,1271040,41431.681961774826,0.0046445588,0.9993959513376467,0.032684326,512.0,50000.0,400.0,1793
400.0,0.000102103506,112.0,9940,-0.008247765,1.8106852,81428480,2.0,1272320,41473.64489340782,0.004670511,0.9990753456368111,0.032104492,512.0,50000.0,400.0,1980
400.0,8.0167796e-05,123.0,9950,-0.009339244,1.8652322,81510400,2.0,1273600,41516.16305589676,0.005553416,0.9993398444494233,0.033935547,512.0,50000.0,400.0,1942
400.0,6.747172e-05,127.0,9960,-0.010321803,1.9938146,81592320,2.0,1274880,41558.74205517769,0.004367882,0.9993542922311462,0.03353882,512.0,50000.0,400.0,1991
400.0,7.407842e-05,131.0,9970,-0.010011863,1.9727398,81674240,2.0,1276160,41601.39851808548,0.0045079486,0.9992791136028245,0.035491943,512.0,50000.0,400.0,1982
400.0,7.1765084e-05,121.0,9980,-0.007994074,1.9309248,81756160,2.0,1277440,41643.911930561066,0.00489877,0.9993681571795605,0.037628174,512.0,50000.0,400.0,1932
400.0,8.719877e-05,119.0,9990,-0.008806029,1.7913187,81838080,2.0,1278720,41686.96807694435,0.0041701123,0.9992980443639681,0.031829834,512.0,50000.0,400.0,1840
400.0,8.7703396e-05,120.0,10000,-0.009488279,1.8268232,81920000,2.0,1280000,41729.30810546875,0.004734236,0.9993139828438871,0.034942627,512.0,50000.0,400.0,1905
400.0,7.972426e-05,114.0,10010,-0.010763047,2.1572158,82001920,2.0,1281280,41772.03339076042,0.0044727633,0.9990810177987441,0.03213501,512.0,50000.0,400.0,1895
400.0,5.031708e-05,118.0,10020,-0.008445625,2.0780349,82083840,2.0,1282560,41814.18014335632,0.0027398379,0.9994469097582623,0.022827148,512.0,50000.0,400.0,1947
400.0,7.2268565e-05,115.0,10030,-0.010226072,2.0673106,82165760,2.0,1283840,41856.805996418,0.0055290465,0.9992650719941594,0.033721924,512.0,50000.0,400.0,1855
400.0,6.911495e-05,114.0,10040,-0.007878179,2.1116357,82247680,2.0,1285120,41899.049929618835,0.01022828,0.9991679195663892,0.034301758,512.0,50000.0,400.0,1967
400.0,0.000107225256,118.0,10050,-0.008139591,1.9363339,82329600,2.0,1286400,41941.52369308472,0.0041157776,0.9990146163618192,0.029968262,512.0,50000.0,400.0,1840
400.0,7.985946e-05,113.0,10060,-0.008821414,2.0474286,82411520,2.0,1287680,41983.508365154266,0.004254126,0.999226005456876,0.027526855,512.0,50000.0,400.0,1973
400.0,5.752065e-05,101.0,10070,-0.009131135,2.2601721,82493440,2.0,1288960,42025.65536212921,0.0047849184,0.9992622797144577,0.02645874,512.0,50000.0,400.0,1937
400.0,6.244917e-05,102.0,10080,-0.007818831,2.1166525,82575360,2.0,1290240,42067.48198580742,0.003925826,0.9993705882807262,0.024597168,512.0,50000.0,400.0,1886
400.0,7.120152e-05,103.0,10090,-0.008179839,2.0183332,82657280,2.0,1291520,42110.140560626984,0.004763857,0.9993173581315205,0.026611328,512.0,50000.0,400.0,1863
400.0,0.00029933194,115.0,10100,-0.0072841975,2.1922338,82739200,2.0,1292800,42152.435119628906,0.005342439,0.996160248061642,0.022827148,512.0,50000.0,400.0,1934
400.0,7.6499484e-05,110.0,10110,-0.00829596,2.016713,82821120,2.0,1294080,42194.50003862381,0.0050941515,0.9992637992254458,0.031036377,512.0,50000.0,400.0,1980
400.0,0.00011842828,104.0,10120,-0.008851051,2.0345829,82903040,2.0,1295360,42236.588696718216,0.006004368,0.9987620799802244,0.029022217,512.0,50000.0,400.0,1936
400.0,0.0003560644,113.0,10130,-0.007965709,2.0499523,82984960,2.0,1296640,42279.05004787445,0.00616041,0.9967391584068537,0.02810669,512.0,50000.0,400.0,1947
400.0,0.00031461823,116.0,10140,-0.006608391,1.9820982,83066880,2.0,1297920,42321.958686590195,0.012603856,0.9972817657981068,0.021270752,512.0,50000.0,400.0,1840
400.0,0.00010056721,118.0,10150,-0.009001202,1.9283236,83148800,2.0,1299200,42364.36106586456,0.0056991917,0.9990117212291807,0.03515625,512.0,50000.0,400.0,1917
400.0,0.00012988984,127.0,10160,-0.008837173,1.923558,83230720,2.0,1300480,42407.35049748421,0.005563822,0.9988035464193672,0.03503418,512.0,50000.0,400.0,1929
400.0,7.293303e-05,116.0,10170,-0.008293336,2.061213,83312640,2.0,1301760,42449.52306890488,0.006589594,0.9992461223737337,0.03378296,512.0,50000.0,400.0,1978
400.0,0.00010342183,118.0,10180,-0.009757196,2.091162,83394560,2.0,1303040,42491.56898140907,0.005297033,0.9988004025071859,0.03390503,512.0,50000.0,400.0,1999
400.0,8.158488e-05,116.0,10190,-0.006773953,1.9383978,83476480,2.0,1304320,42534.45926165581,0.0051193913,0.9991770393098705,0.032989502,512.0,50000.0,400.0,1920
400.0,7.7710756e-05,115.0,10200,-0.009623326,1.9882023,83558400,2.0,1305600,42576.68468117714,0.005852552,0.9992787176161073,0.033813477,512.0,50000.0,400.0,1979
400.0,0.00053090014,120.0,10210,-0.008955631,1.8950844,83640320,2.0,1306880,42619.202000141144,0.0052386075,0.9951854911632836,0.028625488,512.0,50000.0,400.0,2033
400.0,8.634985e-05,118.0,10220,-0.0068268143,2.0658722,83722240,2.0,1308160,42661.65611886978,0.0038079624,0.9990916411043145,0.022918701,512.0,50000.0,400.0,1946
400.0,6.894562e-05,116.0,10230,-0.007169269,1.9863486,83804160,2.0,1309440,42704.25337314606,0.004702013,0.9994233917095698,0.03161621,512.0,50000.0,400.0,1898
400.0,7.7138946e-05,104.0,10240,-0.008132717,2.0421247,83886080,2.0,1310720,42746.366740942,0.003795173,0.9992697262205184,0.029815674,512.0,50000.0,400.0,2019
400.0,6.2108506e-05,104.0,10250,-0.0066447803,2.0382621,83968000,2.0,1312000,42788.3569188118,0.0026734485,0.9993618873413652,0.025512695,512.0,50000.0,400.0,1888
400.0,0.0004424714,110.0,10260,-0.0051453086,2.1157799,84049920,2.0,1313280,42830.69993686676,0.010913188,0.9955773544497788,0.016815186,512.0,50000.0,400.0,2000
392.5,0.00011604368,108.0,10270,-0.008974796,2.0619998,84131840,1.975,1314560,42873.06941318512,0.004189572,0.9987713659647852,0.029022217,512.0,50000.0,400.0,2136
400.0,7.8715195e-05,114.0,10280,-0.008203317,1.9233506,84213760,2.0,1315840,42915.83653640747,0.0051134266,0.9992914628237486,0.028778076,512.0,50000.0,400.0,1886
400.0,8.2432394e-05,114.0,10290,-0.00839079,2.247273,84295680,2.0,1317120,42958.08351802826,0.004258039,0.9990490613272414,0.02758789,512.0,50000.0,400.0,1986
400.0,0.00010889717,110.0,10300,-0.009149755,2.1140873,84377600,2.0,1318400,43000.44920182228,0.005679899,0.9988976257154718,0.024932861,512.0,50000.0,400.0,1987
400.0,8.394832e-05,106.0,10310,-0.008612774,2.0163643,84459520,2.0,1319680,43042.67987656593,0.0066714743,0.9991788676124997,0.030456543,512.0,50000.0,400.0,1963
400.0,7.475311e-05,117.0,10320,-0.008583327,1.9371598,84541440,2.0,1320960,43084.80505776405,0.0036241864,0.9992960245581344,0.033813477,512.0,50000.0,400.0,1920
400.0,9.96663e-05,114.0,10330,-0.0076111257,1.9146059,84623360,2.0,1322240,43127.276250600815,0.0042996854,0.9990991244558245,0.030273438,512.0,50000.0,400.0,1876
400.0,8.755033e-05,114.0,10340,-0.008899975,2.0080428,84705280,2.0,1323520,43169.75347447395,0.004074501,0.9991404631873593,0.025726318,512.0,50000.0,400.0,1984
400.0,7.479373e-05,117.0,10350,-0.009554825,2.061001,84787200,2.0,1324800,43211.8858692646,0.0073643047,0.9991492179688066,0.04360962,512.0,50000.0,400.0,2050
400.0,7.575398e-05,102.0,10360,-0.0073497463,1.9370669,84869120,2.0,1326080,43254.42957854271,0.0037927604,0.9992222021101043,0.026977539,512.0,50000.0,400.0,2012
400.0,9.8481534e-05,113.0,10370,-0.0077218097,1.8522726,84951040,2.0,1327360,43296.8392367363,0.008199206,0.9990988148492761,0.03567505,512.0,50000.0,400.0,1921
400.0,0.0005345589,107.0,10380,-0.011743201,1.962152,85032960,2.0,1328640,43338.61459541321,0.007299643,0.9953492782078683,0.029510498,512.0,50000.0,400.0,1927
400.0,0.0003764739,111.0,10390,-0.010459508,2.0292537,85114880,2.0,1329920,43381.16513347626,0.011025609,0.9962520804256201,0.027069092,512.0,50000.0,400.0,1891
400.0,9.544279e-05,107.0,10400,-0.006895938,1.8426429,85196800,2.0,1331200,43423.37438440323,0.00345176,0.9991984051885083,0.026245117,512.0,50000.0,400.0,1910
400.0,7.590756e-05,107.0,10410,-0.008019861,1.8609744,85278720,2.0,1332480,43466.173679828644,0.0041690897,0.9993733951705508,0.025421143,512.0,50000.0,400.0,1816
400.0,6.1066836e-05,108.0,10420,-0.006830192,2.098954,85360640,2.0,1333760,43508.29043197632,0.0034597586,0.9993716516182758,0.026794434,512.0,50000.0,400.0,1875
400.0,6.48961e-05,109.0,10430,-0.0060343836,1.9591005,85442560,2.0,1335040,43550.62412953377,0.005218527,0.9994031791575253,0.021240234,512.0,50000.0,400.0,1856
400.0,0.00010895049,98.0,10440,-0.008532595,1.8228129,85524480,2.0,1336320,43592.79315519333,0.0057521863,0.9990536316181533,0.031951904,512.0,50000.0,400.0,1876
400.0,0.0007029672,98.0,10450,-0.0089251,1.9406518,85606400,2.0,1337600,43634.85758590698,0.0061948313,0.9934154003858566,0.025054932,512.0,50000.0,400.0,1867
400.0,0.00034791342,113.0,10460,-0.011001919,1.8887848,85688320,2.0,1338880,43676.812214136124,0.0069135707,0.9971422066446394,0.030883789,512.0,50000.0,400.0,1957
400.0,7.5122814e-05,118.0,10470,-0.010607566,1.9137053,85770240,2.0,1340160,43719.383259773254,0.0057736156,0.9993196698487736,0.04006958,512.0,50000.0,400.0,1983
400.0,0.00011326719,107.0,10480,-0.009798339,1.9496896,85852160,2.0,1341440,43761.60864329338,0.004423009,0.9989551170729101,0.030670166,512.0,50000.0,400.0,1975
400.0,7.4030766e-05,121.0,10490,-0.008470498,2.0360935,85934080,2.0,1342720,43804.26640844345,0.0050219004,0.9992229780764319,0.030853271,512.0,50000.0,400.0,1839
400.0,0.00051205413,113.0,10500,-0.008815149,1.9459841,86016000,2.0,1344000,43846.78731703758,0.013856628,0.9956555692479014,0.026123047,512.0,50000.0,400.0,2023
400.0,0.0031707184,104.0,10510,-0.01634667,1.9731634,86097920,2.0,1345280,43889.03126525879,0.0127916355,0.9651047699153423,0.044189453,512.0,50000.0,400.0,1976
400.0,0.00042233136,98.0,10520,-0.010423799,1.8496976,86179840,2.0,1346560,43931.53389286995,0.00933431,0.9960360350087285,0.032287598,512.0,50000.0,400.0,1866
400.0,0.000275037,115.0,10530,-0.007402692,2.1463196,86261760,2.0,1347840,43973.81434106827,0.005639389,0.9964523182716221,0.021209717,512.0,50000.0,400.0,1997
400.0,7.826902e-05,112.0,10540,-0.008121488,2.1031258,86343680,2.0,1349120,44016.081577301025,0.0046043666,0.9991616670740768,0.025543213,512.0,50000.0,400.0,1903
400.0,5.6151777e-05,105.0,10550,-0.007386966,2.2766316,86425600,2.0,1350400,44058.22437286377,0.0026038478,0.9992800237960182,0.014831543,512.0,50000.0,400.0,1935
400.0,9.5760966e-05,109.0,10560,-0.006479228,2.191839,86507520,2.0,1351680,44100.99360084534,0.0035792664,0.9987168185180053,0.025634766,512.0,50000.0,400.0,1865
400.0,6.638812e-05,109.0,10570,-0.0077759977,2.1846979,86589440,2.0,1352960,44143.87076044083,0.0045410716,0.9993564782780595,0.026672363,512.0,50000.0,400.0,1922
400.0,0.00010990841,110.0,10580,-0.008179407,2.0436354,86671360,2.0,1354240,44186.318212747574,0.004760276,0.9990234506549314,0.022155762,512.0,50000.0,400.0,1877
400.0,6.348461e-05,107.0,10590,-0.009345254,2.2328346,86753280,2.0,1355520,44228.86646485329,0.0052939667,0.999300945783034,0.027954102,512.0,50000.0,400.0,1845
400.0,5.7323712e-05,111.0,10600,-0.0073407814,2.2390592,86835200,2.0,1356800,44270.82899618149,0.005291884,0.9993546883342788,0.021026611,512.0,50000.0,400.0,1977
400.0,4.6097834e-05,97.0,10610,-0.0067839907,2.3921585,86917120,2.0,1358080,44312.80049610138,0.0033268814,0.999396069732029,0.016693115,512.0,50000.0,400.0,1978
390.0,0.00034749554,107.0,10620,-0.013180544,2.1,86999040,1.95,1359360,44355.16507959366,0.0055071157,0.9962982195429504,0.025360107,512.0,50000.0,400.0,2033
400.0,8.349667e-05,107.0,10630,-0.007225889,2.1846125,87080960,2.0,1360640,44397.578822374344,0.0053483006,0.9991050936514512,0.019195557,512.0,50000.0,400.0,1889
400.0,0.00021902373,98.0,10640,-0.009177127,2.2641695,87162880,2.0,1361920,44439.776243686676,0.0041269106,0.997332233004272,0.020263672,512.0,50000.0,400.0,1965
390.0,0.00025765464,110.0,10650,-0.009580147,2.1503024,87244800,1.95,1363200,44482.511563539505,0.005842994,0.9973668344318867,0.018859863,512.0,50000.0,400.0,1905
400.0,8.445958e-05,103.0,10660,-0.008334851,2.1610587,87326720,2.0,1364480,44524.57770442963,0.0048553487,0.9992474505561404,0.030700684,512.0,50000.0,400.0,1891
400.0,0.00041285274,102.0,10670,-0.0073893126,2.0711966,87408640,2.0,1365760,44566.73281168938,0.0036563268,0.9959707111120224,0.020141602,512.0,50000.0,400.0,1964
390.0,0.00035235367,100.0,10680,-0.008233108,2.0452921,87490560,1.95,1367040,44608.53817296028,0.0040083155,0.996532165678218,0.021087646,512.0,50000.0,400.0,1987
400.0,0.0002829747,113.0,10690,-0.008119125,2.1368878,87572480,2.0,1368320,44651.062397003174,0.0034599225,0.9967206970322877,0.022247314,512.0,50000.0,400.0,2010
400.0,9.138449e-05,108.0,10700,-0.007164335,2.0828202,87654400,2.0,1369600,44693.26329255104,0.0050504506,0.9991141082136892,0.028015137,512.0,50000.0,400.0,1953
400.0,7.0284295e-05,115.0,10710,-0.008586269,2.1597915,87736320,2.0,1370880,44735.69816493988,0.0036387837,0.9992288656067103,0.022705078,512.0,50000.0,400.0,1972
400.0,0.00011462498,112.0,10720,-0.008600499,2.1120615,87818240,2.0,1372160,44778.24233722687,0.004800772,0.9986914085457101,0.021453857,512.0,50000.0,400.0,1867
