policy_entropy,value_loss,episode_reward,sil_num_episodes,sil_valid_samples,fps,total_timesteps,nupdates,sil_steps,explained_variance,best_episode_reward
2.7803122997283936,2.4188595489249565e-05,0.0,3.0,512.0,1074,38912000,121600,5037.0,1.1920928955078125e-07,100.0
2.780984401702881,0.00023608638730365783,0.0,3.0,512.0,1074,38944000,121700,5037.0,2.980232238769531e-07,100.0
2.781231164932251,2.4108829165925272e-05,0.0,3.0,512.0,1074,38976000,121800,5037.0,1.1920928955078125e-07,100.0
2.7806568145751953,9.586497617419809e-05,0.0,3.0,512.0,1074,39008000,121900,5037.0,1.7881393432617188e-07,100.0
2.781972646713257,2.423239675408695e-05,0.0,3.0,512.0,1074,39040000,122000,5037.0,0.0,100.0
2.7823448181152344,2.4540573576814495e-05,0.0,3.0,512.0,1074,39072000,122100,5037.0,0.0,100.0
2.781557321548462,0.00017048326844815165,0.0,3.0,512.0,1074,39104000,122200,5037.0,0.0,100.0
2.782041311264038,0.00024273181043099612,0.0,3.0,512.0,1074,39136000,122300,5037.0,0.0,100.0
2.7805886268615723,0.0001693548692855984,0.0,3.0,512.0,1074,39168000,122400,5037.0,0.0,100.0
2.7799391746520996,0.00038128174492157996,0.0,3.0,512.0,1074,39200000,122500,5037.0,0.0,100.0
2.7807867527008057,2.4401148039032705e-05,0.0,3.0,512.0,1074,39232000,122600,5037.0,0.0,100.0
2.7798426151275635,0.0003820590500254184,0.0,3.0,512.0,1074,39264000,122700,5037.0,0.0,100.0
2.7805564403533936,9.579787729308009e-05,0.0,3.0,512.0,1074,39296000,122800,5037.0,1.1920928955078125e-07,100.0
2.779893636703491,2.4498358470737003e-05,0.0,3.0,512.0,1074,39328000,122900,5037.0,-1.1920928955078125e-07,100.0
2.7811849117279053,2.413736001471989e-05,0.0,3.0,512.0,1074,39360000,123000,5037.0,0.0,100.0
2.7812294960021973,2.4167336960090324e-05,0.0,3.0,512.0,1074,39392000,123100,5037.0,0.0,100.0
2.7805936336517334,2.416943243588321e-05,0.0,3.0,512.0,1074,39424000,123200,5037.0,0.0,100.0
2.780449628829956,2.4217179088736884e-05,0.0,3.0,512.0,1074,39456000,123300,5037.0,0.0,100.0
2.7814061641693115,2.413192305539269e-05,0.0,3.0,512.0,1074,39488000,123400,5037.0,0.0,100.0
2.7809090614318848,2.3957949451869354e-05,0.0,3.0,512.0,1074,39520000,123500,5037.0,0.0,100.0
2.7807159423828125,2.393431350355968e-05,0.0,3.0,512.0,1074,39552000,123600,5037.0,1.1920928955078125e-07,100.0
2.780937433242798,2.365945329074748e-05,0.0,3.0,512.0,1074,39584000,123700,5037.0,0.0,100.0
2.781052350997925,2.3888953364803456e-05,0.0,3.0,512.0,1074,39616000,123800,5037.0,0.0,100.0
2.7810065746307373,0.0005111569189466536,0.0,3.0,512.0,1074,39648000,123900,5037.0,-2.384185791015625e-07,100.0
2.7793996334075928,0.0007204016437754035,0.0,3.0,512.0,1074,39680000,124000,5037.0,0.0,100.0
2.781331777572632,9.311139001511037e-05,0.0,3.0,512.0,1074,39712000,124100,5037.0,0.0,100.0
2.7809696197509766,0.0001630077458685264,0.0,3.0,512.0,1074,39744000,124200,5037.0,1.1920928955078125e-07,100.0
2.7809903621673584,0.0001641926064621657,0.0,3.0,512.0,1074,39776000,124300,5037.0,-2.384185791015625e-07,100.0
2.7802538871765137,2.4085940822260454e-05,0.0,3.0,512.0,1074,39808000,124400,5037.0,0.0,100.0
2.7800650596618652,2.4227538233390078e-05,0.0,3.0,512.0,1074,39840000,124500,5037.0,1.1920928955078125e-07,100.0
2.779735803604126,0.0006596532184630632,0.0,3.0,512.0,1074,39872000,124600,5037.0,0.0,100.0
2.779442071914673,0.0003782287531066686,0.0,3.0,512.0,1074,39904000,124700,5037.0,0.0,100.0
2.7803194522857666,0.00016366720956284553,0.0,3.0,512.0,1074,39936000,124800,5037.0,1.1920928955078125e-07,100.0
2.780319929122925,2.3747925297357142e-05,0.0,3.0,512.0,1074,39968000,124900,5037.0,0.0,100.0
2.779630661010742,0.00016401127504650503,0.0,3.0,512.0,1074,40000000,125000,5037.0,0.0,100.0
2.7799973487854004,2.4045777536230162e-05,0.0,3.0,512.0,1074,40032000,125100,5037.0,0.0,100.0
2.781367778778076,9.343506826553494e-05,0.0,3.0,512.0,1074,40064000,125200,5037.0,0.0,100.0
2.780942678451538,2.376781230850611e-05,0.0,3.0,512.0,1074,40096000,125300,5037.0,0.0,100.0
2.780992031097412,2.4191926058847457e-05,0.0,3.0,512.0,1074,40128000,125400,5037.0,-1.1920928955078125e-07,100.0
2.7818291187286377,2.4063096134341322e-05,0.0,3.0,512.0,1074,40160000,125500,5037.0,0.0,100.0
2.7798378467559814,0.00023593593505211174,0.0,3.0,512.0,1074,40192000,125600,5037.0,-1.1920928955078125e-07,100.0
2.780672311782837,2.3802196665201336e-05,0.0,3.0,512.0,1074,40224000,125700,5037.0,0.0,100.0
2.7799971103668213,2.3890121156000532e-05,0.0,3.0,512.0,1074,40256000,125800,5037.0,0.0,100.0
2.781165599822998,0.000372159673133865,0.0,3.0,512.0,1074,40288000,125900,5037.0,-1.1920928955078125e-07,100.0
2.781883478164673,2.361472070333548e-05,0.0,3.0,512.0,1074,40320000,126000,5037.0,2.384185791015625e-07,100.0
2.7814829349517822,2.3754653739160858e-05,0.0,3.0,512.0,1074,40352000,126100,5037.0,0.0,100.0
2.781886339187622,0.0002353713207412511,0.0,3.0,512.0,1074,40384000,126200,5037.0,0.0,100.0
2.780869245529175,0.00037376402178779244,0.0,3.0,512.0,1074,40416000,126300,5037.0,5.960464477539063e-08,100.0
2.7812862396240234,0.0003068680816795677,0.0,3.0,512.0,1074,40448000,126400,5037.0,0.0,100.0
2.780780553817749,2.4161034161807038e-05,0.0,3.0,512.0,1074,40480000,126500,5037.0,-1.1920928955078125e-07,100.0
2.7806601524353027,2.428171137580648e-05,0.0,3.0,512.0,1074,40512000,126600,5037.0,0.0,100.0
2.780496120452881,0.00037868335493840277,0.0,3.0,512.0,1074,40544000,126700,5037.0,-2.384185791015625e-07,100.0
2.780557632446289,9.512589895166457e-05,0.0,3.0,512.0,1074,40576000,126800,5037.0,0.0,100.0
2.781761407852173,2.412805952189956e-05,0.0,3.0,512.0,1074,40608000,126900,5037.0,0.0,100.0
2.781980276107788,2.3872402380220592e-05,0.0,3.0,512.0,1074,40640000,127000,5037.0,0.0,100.0
2.782020092010498,0.00016353906539734453,0.0,3.0,512.0,1074,40672000,127100,5037.0,1.1920928955078125e-07,100.0
2.7818562984466553,2.39144210354425e-05,0.0,3.0,512.0,1074,40704000,127200,5037.0,0.0,100.0
2.780782461166382,2.4055018002400175e-05,0.0,3.0,512.0,1074,40736000,127300,5037.0,0.0,100.0
2.781480550765991,2.430272252240684e-05,0.0,3.0,512.0,1074,40768000,127400,5037.0,0.0,100.0
2.780958414077759,0.000236658874200657,0.0,3.0,512.0,1074,40800000,127500,5037.0,0.0,100.0
2.780355453491211,0.0002338174235774204,0.0,3.0,512.0,1074,40832000,127600,5037.0,2.980232238769531e-07,100.0
2.781135320663452,2.4125656636897475e-05,0.0,3.0,512.0,1074,40864000,127700,5037.0,0.0,100.0
2.7808451652526855,2.4171749828383327e-05,0.0,3.0,512.0,1074,40896000,127800,5037.0,0.0,100.0
2.7799220085144043,9.394236985826865e-05,0.0,3.0,512.0,1074,40928000,127900,5037.0,-1.1920928955078125e-07,100.0
2.7820241451263428,2.3878816136857495e-05,0.0,3.0,512.0,1074,40960000,128000,5037.0,0.0,100.0
2.7797963619232178,2.4121220121742226e-05,0.0,3.0,512.0,1074,40992000,128100,5037.0,1.1920928955078125e-07,100.0
2.780803918838501,2.4103428586386144e-05,0.0,3.0,512.0,1074,41024000,128200,5037.0,0.0,100.0
2.7806355953216553,0.0003019090218003839,0.0,3.0,512.0,1074,41056000,128300,5037.0,-2.384185791015625e-07,100.0
2.780674457550049,2.3801800125511363e-05,0.0,3.0,512.0,1074,41088000,128400,5037.0,0.0,100.0
2.7805228233337402,0.00016201527614612132,0.0,3.0,512.0,1074,41120000,128500,5037.0,-1.1920928955078125e-07,100.0
2.7810747623443604,9.449393837712705e-05,0.0,3.0,512.0,1074,41152000,128600,5037.0,-1.1920928955078125e-07,100.0
2.781311273574829,0.00030494091333821416,0.0,3.0,512.0,1074,41184000,128700,5037.0,-1.1920928955078125e-07,100.0
2.780470132827759,0.0003703762195073068,0.0,3.0,512.0,1074,41216000,128800,5037.0,0.0,100.0
2.7806642055511475,2.4021184799494222e-05,0.0,3.0,512.0,1074,41248000,128900,5037.0,0.0,100.0
2.78078031539917,2.3844426323194057e-05,0.0,3.0,512.0,1074,41280000,129000,5037.0,0.0,100.0
2.7790887355804443,2.3975355361471884e-05,0.0,3.0,512.0,1074,41312000,129100,5037.0,0.0,100.0
2.779735803604126,0.00016413872072007507,0.0,3.0,512.0,1074,41344000,129200,5037.0,-1.1920928955078125e-07,100.0
2.780334949493408,2.389604014751967e-05,0.0,3.0,512.0,1074,41376000,129300,5037.0,0.0,100.0
2.7806739807128906,9.415808744961396e-05,0.0,3.0,512.0,1074,41408000,129400,5037.0,1.1920928955078125e-07,100.0
2.7800331115722656,0.0004499915521591902,0.0,3.0,512.0,1074,41440000,129500,5037.0,0.0,100.0
2.7802841663360596,0.00030600669560953975,0.0,3.0,512.0,1074,41472000,129600,5037.0,0.0,100.0
2.779923915863037,2.375837357249111e-05,0.0,3.0,512.0,1074,41504000,129700,5037.0,0.0,100.0
2.781583786010742,2.3805103410268202e-05,0.0,3.0,512.0,1074,41536000,129800,5037.0,2.384185791015625e-07,100.0
2.7815377712249756,0.00016569963190704584,0.0,3.0,512.0,1074,41568000,129900,5037.0,0.0,100.0
2.7807180881500244,0.0001648421457502991,0.0,3.0,512.0,1074,41600000,130000,5037.0,0.0,100.0
2.780930995941162,2.4064853278105147e-05,0.0,3.0,512.0,1074,41632000,130100,5037.0,-1.1920928955078125e-07,100.0
2.780834436416626,0.00037304055877029896,0.0,3.0,512.0,1074,41664000,130200,5037.0,0.0,100.0
2.7808845043182373,0.0003794776857830584,0.0,3.0,512.0,1074,41696000,130300,5037.0,0.0,100.0
2.780679702758789,2.4020233468036167e-05,0.0,3.0,512.0,1074,41728000,130400,5037.0,-1.1920928955078125e-07,100.0
2.780759572982788,2.3865513867349364e-05,0.0,3.0,512.0,1074,41760000,130500,5037.0,-2.384185791015625e-07,100.0
2.7811853885650635,0.0003728056908585131,0.0,3.0,512.0,1074,41792000,130600,5037.0,-1.1920928955078125e-07,100.0
2.7814366817474365,2.427309300401248e-05,0.0,3.0,512.0,1074,41824000,130700,5037.0,-2.384185791015625e-07,100.0
2.781635046005249,2.4428136384813115e-05,0.0,3.0,512.0,1074,41856000,130800,5037.0,2.384185791015625e-07,100.0
2.7808170318603516,2.4192519049393013e-05,0.0,3.0,512.0,1074,41888000,130900,5037.0,1.1920928955078125e-07,100.0
2.781507968902588,2.4392375053139403e-05,0.0,3.0,512.0,1074,41920000,131000,5037.0,-2.384185791015625e-07,100.0
2.7814316749572754,0.00023618596605956554,0.0,3.0,512.0,1074,41952000,131100,5037.0,-1.1920928955078125e-07,100.0
2.780172348022461,9.451201185584068e-05,0.0,3.0,512.0,1074,41984000,131200,5037.0,0.0,100.0
2.781717538833618,0.000514363229740411,0.0,3.0,512.0,1074,42016000,131300,5037.0,2.980232238769531e-07,100.0
2.7812650203704834,9.397545363754034e-05,0.0,3.0,512.0,1074,42048000,131400,5037.0,1.1920928955078125e-07,100.0
2.7813949584960938,2.4045613827183843e-05,0.0,3.0,512.0,1074,42080000,131500,5037.0,1.1920928955078125e-07,100.0
2.782000780105591,9.381462587043643e-05,0.0,3.0,512.0,1074,42112000,131600,5037.0,0.0,100.0
2.7814552783966064,0.00016533283633179963,0.0,3.0,512.0,1074,42144000,131700,5037.0,-1.1920928955078125e-07,100.0
2.7810118198394775,0.00023876216437201947,0.0,3.0,512.0,1074,42176000,131800,5037.0,1.1920928955078125e-07,100.0
2.7808001041412354,0.00023904717818368226,0.0,3.0,512.0,1074,42208000,131900,5037.0,0.0,100.0
2.78144907951355,2.4195140213123523e-05,0.0,3.0,512.0,1074,42240000,132000,5037.0,0.0,100.0
2.78090500831604,0.000452098116511479,0.0,3.0,512.0,1074,42272000,132100,5037.0,0.0,100.0
2.78116774559021,0.00016524350212421268,0.0,3.0,512.0,1074,42304000,132200,5037.0,0.0,100.0
2.779846429824829,2.428954394417815e-05,0.0,3.0,512.0,1074,42336000,132300,5037.0,0.0,100.0
2.779741048812866,0.00044712843373417854,0.0,3.0,512.0,1074,42368000,132400,5037.0,0.0,100.0
2.7812094688415527,0.00023303352645598352,0.0,3.0,512.0,1074,42400000,132500,5037.0,0.0,100.0
2.7798385620117188,2.379613033554051e-05,0.0,3.0,512.0,1074,42432000,132600,5037.0,0.0,100.0
2.7812178134918213,2.3671409508096986e-05,0.0,3.0,512.0,1074,42464000,132700,5037.0,0.0,100.0
2.7807161808013916,0.0009279718506149948,0.0,3.0,512.0,1074,42496000,132800,5037.0,1.1920928955078125e-07,100.0
2.7815821170806885,0.0003732528421096504,0.0,3.0,512.0,1074,42528000,132900,5037.0,0.0,100.0
2.781198263168335,2.3677286662859842e-05,0.0,3.0,512.0,1074,42560000,133000,5037.0,0.0,100.0
2.780454158782959,9.203680383507162e-05,0.0,3.0,512.0,1074,42592000,133100,5037.0,0.0,100.0
2.779811143875122,0.000228729477385059,0.0,3.0,512.0,1074,42624000,133200,5037.0,0.0,100.0
2.7819483280181885,2.30401310545858e-05,0.0,3.0,512.0,1074,42656000,133300,5037.0,0.0,100.0
2.781029462814331,2.3413784219883382e-05,0.0,3.0,512.0,1074,42688000,133400,5037.0,-2.384185791015625e-07,100.0
2.780269145965576,2.3780983610777184e-05,0.0,3.0,512.0,1074,42720000,133500,5037.0,0.0,100.0
2.780590534210205,0.00016228502499870956,0.0,3.0,512.0,1074,42752000,133600,5037.0,0.0,100.0
2.7812514305114746,2.4272147129522637e-05,0.0,3.0,512.0,1074,42784000,133700,5037.0,0.0,100.0
2.7805778980255127,2.4123652110574767e-05,0.0,3.0,512.0,1074,42816000,133800,5037.0,0.0,100.0
2.781270742416382,2.3790084014763124e-05,0.0,3.0,512.0,1074,42848000,133900,5037.0,0.0,100.0
2.781158208847046,2.3730259272269905e-05,0.0,3.0,512.0,1074,42880000,134000,5037.0,0.0,100.0
2.781501054763794,9.21026075957343e-05,0.0,3.0,512.0,1074,42912000,134100,5037.0,0.0,100.0
2.781132459640503,0.0003722818219102919,0.0,3.0,512.0,1074,42944000,134200,5037.0,0.0,100.0
2.7794783115386963,2.3886963390395977e-05,0.0,3.0,512.0,1074,42976000,134300,5037.0,0.0,100.0
2.7807960510253906,2.4370912797166966e-05,0.0,3.0,512.0,1074,43008000,134400,5037.0,0.0,100.0
2.780550479888916,0.0001678035332588479,0.0,3.0,512.0,1074,43040000,134500,5037.0,0.0,100.0
2.779423475265503,2.427278013783507e-05,0.0,3.0,512.0,1074,43072000,134600,5037.0,0.0,100.0
2.7810990810394287,0.0003101453767158091,0.0,3.0,512.0,1074,43104000,134700,5037.0,1.1920928955078125e-07,100.0
2.779794931411743,2.4373042833758518e-05,0.0,3.0,512.0,1074,43136000,134800,5037.0,2.384185791015625e-07,100.0
2.7798712253570557,2.418832082184963e-05,0.0,3.0,512.0,1074,43168000,134900,5037.0,1.1920928955078125e-07,100.0
2.78059983253479,2.4192519049393013e-05,0.0,3.0,512.0,1074,43200000,135000,5037.0,1.1920928955078125e-07,100.0
2.7811524868011475,2.4215118173742667e-05,0.0,3.0,512.0,1074,43232000,135100,5037.0,2.384185791015625e-07,100.0
2.780723810195923,2.3868529751780443e-05,0.0,3.0,512.0,1074,43264000,135200,5037.0,0.0,100.0
2.780689001083374,2.3917602447909303e-05,0.0,3.0,512.0,1074,43296000,135300,5037.0,0.0,100.0
2.7810263633728027,2.3672353563597426e-05,0.0,3.0,512.0,1074,43328000,135400,5037.0,-1.1920928955078125e-07,100.0
2.780945062637329,0.00016423201304860413,0.0,3.0,512.0,1074,43360000,135500,5037.0,0.0,100.0
2.781564950942993,0.0005892758490517735,0.0,3.0,512.0,1074,43392000,135600,5037.0,-1.1920928955078125e-07,100.0
2.7807981967926025,0.0001669332559686154,0.0,3.0,512.0,1074,43424000,135700,5037.0,1.1920928955078125e-07,100.0
2.7816128730773926,2.377378405071795e-05,0.0,3.0,512.0,1074,43456000,135800,5037.0,-1.1920928955078125e-07,100.0
2.7813055515289307,2.400979064987041e-05,0.0,3.0,512.0,1074,43488000,135900,5037.0,0.0,100.0
2.7805533409118652,0.0001647389872232452,0.0,3.0,512.0,1074,43520000,136000,5037.0,-1.1920928955078125e-07,100.0
2.780320882797241,0.00016288665938191116,0.0,3.0,512.0,1074,43552000,136100,5037.0,2.384185791015625e-07,100.0
2.7795450687408447,0.00023437992786057293,0.0,3.0,512.0,1074,43584000,136200,5037.0,0.0,100.0
2.7812485694885254,2.4127717551891692e-05,0.0,3.0,512.0,1074,43616000,136300,5037.0,1.1920928955078125e-07,100.0
2.780214548110962,2.3916896680020727e-05,0.0,3.0,512.0,1074,43648000,136400,5037.0,-2.384185791015625e-07,100.0
2.7809407711029053,0.0001620643597561866,0.0,3.0,512.0,1074,43680000,136500,5037.0,0.0,100.0
2.7807464599609375,2.3743721612845547e-05,0.0,3.0,512.0,1074,43712000,136600,5037.0,0.0,100.0
2.7809011936187744,2.3679323930991814e-05,0.0,3.0,512.0,1074,43744000,136700,5037.0,0.0,100.0
2.781999349594116,0.0003746032598428428,0.0,3.0,512.0,1074,43776000,136800,5037.0,0.0,100.0
2.7803854942321777,0.000509291363414377,0.0,3.0,512.0,1074,43808000,136900,5037.0,0.0,100.0
2.781787157058716,0.0005933671491220593,0.0,3.0,512.0,1074,43840000,137000,5037.0,0.0,100.0
2.780285358428955,2.4194552679546177e-05,0.0,3.0,512.0,1074,43872000,137100,5037.0,0.0,100.0
2.781087875366211,0.0003709367010742426,0.0,3.0,512.0,1074,43904000,137200,5037.0,0.0,100.0
2.7807774543762207,0.00023492181207984686,0.0,3.0,512.0,1074,43936000,137300,5037.0,-1.1920928955078125e-07,100.0
2.780881643295288,2.4055361791397445e-05,0.0,3.0,512.0,1074,43968000,137400,5037.0,0.0,100.0
2.7801461219787598,0.0003106965741608292,0.0,3.0,512.0,1074,44000000,137500,5037.0,0.0,100.0
2.78143310546875,2.452449916745536e-05,0.0,3.0,512.0,1074,44032000,137600,5037.0,0.0,100.0
2.781035900115967,0.0001670130150159821,0.0,3.0,512.0,1074,44064000,137700,5037.0,1.1920928955078125e-07,100.0
2.7805023193359375,2.4259301426354796e-05,0.0,3.0,512.0,1074,44096000,137800,5037.0,-1.1920928955078125e-07,100.0
2.7804739475250244,2.4279292119899765e-05,0.0,3.0,512.0,1074,44128000,137900,5037.0,0.0,100.0
2.780378818511963,0.00023567152675241232,0.0,3.0,512.0,1074,44160000,138000,5037.0,5.960464477539063e-08,100.0
2.7819151878356934,2.386207415838726e-05,0.0,3.0,512.0,1074,44192000,138100,5037.0,0.0,100.0
2.781425714492798,2.328220580238849e-05,0.0,3.0,512.0,1074,44224000,138200,5037.0,-2.384185791015625e-07,100.0
2.781493902206421,0.00037085608346387744,0.0,3.0,512.0,1074,44256000,138300,5037.0,0.0,100.0
2.7803893089294434,0.00023098030942492187,0.0,3.0,512.0,1074,44288000,138400,5037.0,5.960464477539063e-08,100.0
2.78166127204895,0.0002968618064187467,0.0,3.0,512.0,1074,44320000,138500,5037.0,-1.1920928955078125e-07,100.0
2.7808172702789307,0.000367097178241238,0.0,3.0,512.0,1074,44352000,138600,5037.0,0.0,100.0
2.7807624340057373,0.0003720209060702473,0.0,3.0,512.0,1074,44384000,138700,5037.0,0.0,100.0
2.781290292739868,0.000304034270811826,0.0,3.0,512.0,1074,44416000,138800,5037.0,1.1920928955078125e-07,100.0
2.7807061672210693,2.4254321033367887e-05,0.0,3.0,512.0,1074,44448000,138900,5037.0,0.0,100.0
2.7802162170410156,2.403335747658275e-05,0.0,3.0,512.0,1074,44480000,139000,5037.0,-1.1920928955078125e-07,100.0
2.780961513519287,0.0003747451992239803,0.0,3.0,512.0,1074,44512000,139100,5037.0,0.0,100.0
2.781054735183716,2.4111010134220123e-05,0.0,3.0,512.0,1074,44544000,139200,5037.0,0.0,100.0
2.7797276973724365,2.403709731879644e-05,0.0,3.0,512.0,1074,44576000,139300,5037.0,0.0,100.0
2.7813563346862793,2.4101367671391927e-05,0.0,3.0,512.0,1074,44608000,139400,5037.0,0.0,100.0
2.781290292739868,2.4201353880926035e-05,0.0,3.0,512.0,1074,44640000,139500,5037.0,0.0,100.0
2.7819464206695557,0.00037006731145083904,0.0,3.0,512.0,1074,44672000,139600,5037.0,0.0,100.0
2.7815887928009033,2.3539128960692324e-05,0.0,3.0,512.0,1074,44704000,139700,5037.0,0.0,100.0
2.781834363937378,0.0001641528360778466,0.0,3.0,512.0,1074,44736000,139800,5037.0,-1.1920928955078125e-07,100.0
2.781240463256836,2.4158267478924245e-05,0.0,3.0,512.0,1074,44768000,139900,5037.0,0.0,100.0
2.7805628776550293,0.0001650469348533079,0.0,3.0,512.0,1074,44800000,140000,5037.0,-1.1920928955078125e-07,100.0
2.7814385890960693,0.0003059508162550628,0.0,3.0,512.0,1074,44832000,140100,5037.0,-1.1920928955078125e-07,100.0
2.781247854232788,9.34864510782063e-05,0.0,3.0,512.0,1074,44864000,140200,5037.0,1.1920928955078125e-07,100.0
2.7817444801330566,2.4014247173909098e-05,0.0,3.0,512.0,1074,44896000,140300,5037.0,-1.1920928955078125e-07,100.0
2.7808687686920166,2.3891196178738028e-05,0.0,3.0,512.0,1074,44928000,140400,5037.0,1.1920928955078125e-07,100.0
2.7808282375335693,2.406092062301468e-05,0.0,3.0,512.0,1074,44960000,140500,5037.0,0.0,100.0
2.782564401626587,0.0002338969352422282,0.0,3.0,512.0,1074,44992000,140600,5037.0,-1.1920928955078125e-07,100.0
2.7824959754943848,9.405532910022885e-05,0.0,3.0,512.0,1074,45024000,140700,5037.0,0.0,100.0
2.7810866832733154,0.0003789885086007416,0.0,3.0,512.0,1074,45056000,140800,5037.0,0.0,100.0
2.7799506187438965,0.00037494575371965766,0.0,3.0,512.0,1074,45088000,140900,5037.0,0.0,100.0
2.7790186405181885,2.4068571292445995e-05,0.0,3.0,512.0,1074,45120000,141000,5037.0,1.1920928955078125e-07,100.0
2.779981851577759,2.4148324882844463e-05,0.0,3.0,512.0,1074,45152000,141100,5037.0,0.0,100.0
2.7807090282440186,0.00037258994416333735,0.0,3.0,512.0,1074,45184000,141200,5037.0,0.0,100.0
2.782745122909546,0.000378607859602198,0.0,3.0,512.0,1074,45216000,141300,5037.0,0.0,100.0
2.781341314315796,2.423123260086868e-05,0.0,3.0,512.0,1074,45248000,141400,5037.0,0.0,100.0
2.780754327774048,0.00023893677280284464,0.0,3.0,512.0,1074,45280000,141500,5037.0,0.0,100.0
2.7807652950286865,0.00016547637642361224,0.0,3.0,512.0,1074,45312000,141600,5037.0,1.1920928955078125e-07,100.0
2.7811131477355957,0.00016706061433069408,0.0,3.0,512.0,1074,45344000,141700,5037.0,0.0,100.0
2.780210256576538,2.4212653443100862e-05,0.0,3.0,512.0,1074,45376000,141800,5037.0,0.0,100.0
2.7800774574279785,2.39415567193646e-05,0.0,3.0,512.0,1074,45408000,141900,5037.0,0.0,100.0
2.779984951019287,9.403859439771622e-05,0.0,3.0,512.0,1074,45440000,142000,5037.0,0.0,100.0
2.7805027961730957,9.422798757441342e-05,0.0,3.0,512.0,1074,45472000,142100,5037.0,0.0,100.0
2.78066086769104,2.391071575402748e-05,0.0,3.0,512.0,1074,45504000,142200,5037.0,-1.1920928955078125e-07,100.0
2.7808148860931396,9.347192099085078e-05,0.0,3.0,512.0,1074,45536000,142300,5037.0,0.0,100.0
2.7804977893829346,9.413786756340414e-05,0.0,3.0,512.0,1074,45568000,142400,5037.0,0.0,100.0
2.7800161838531494,2.3903217879706062e-05,0.0,3.0,512.0,1074,45600000,142500,5037.0,0.0,100.0
2.7808797359466553,2.401180063316133e-05,0.0,3.0,512.0,1074,45632000,142600,5037.0,0.0,100.0
2.780404806137085,0.00036917635588906705,0.0,3.0,512.0,1074,45664000,142700,5037.0,1.1920928955078125e-07,100.0
2.7810287475585938,0.00036877437378279865,0.0,3.0,512.0,1074,45696000,142800,5037.0,1.7881393432617188e-07,100.0
2.781895399093628,2.3786597012076527e-05,0.0,3.0,512.0,1074,45728000,142900,5037.0,0.0,100.0
2.782431125640869,2.381132435402833e-05,0.0,3.0,512.0,1074,45760000,143000,5037.0,0.0,100.0
2.781175136566162,0.00023331225384026766,0.0,3.0,512.0,1074,45792000,143100,5037.0,0.0,100.0
2.7812955379486084,0.00037458958104252815,0.0,3.0,512.0,1074,45824000,143200,5037.0,5.960464477539063e-08,100.0
2.7810630798339844,0.00016275400412268937,0.0,3.0,512.0,1074,45856000,143300,5037.0,0.0,100.0
2.7807562351226807,2.33664959523594e-05,0.0,3.0,512.0,1074,45888000,143400,5037.0,-1.1920928955078125e-07,100.0
2.780890703201294,2.3243621399160475e-05,0.0,3.0,512.0,1074,45920000,143500,5037.0,0.0,100.0
2.781137704849243,2.3758268071105704e-05,0.0,3.0,512.0,1074,45952000,143600,5037.0,0.0,100.0
2.781221628189087,2.3774831788614392e-05,0.0,3.0,512.0,1074,45984000,143700,5037.0,0.0,100.0
2.7818970680236816,9.491998207522556e-05,0.0,3.0,512.0,1074,46016000,143800,5037.0,-1.1920928955078125e-07,100.0
2.780874013900757,2.38357788475696e-05,0.0,3.0,512.0,1074,46048000,143900,5037.0,0.0,100.0
2.7808997631073,9.39286983339116e-05,0.0,3.0,512.0,1074,46080000,144000,5037.0,1.7881393432617188e-07,100.0
2.7797083854675293,2.3931919713504612e-05,0.0,3.0,512.0,1074,46112000,144100,5037.0,0.0,100.0
2.781062602996826,0.00030682788928970695,0.0,3.0,512.0,1074,46144000,144200,5037.0,0.0,100.0
2.780424118041992,0.00037292129127308726,0.0,3.0,512.0,1074,46176000,144300,5037.0,1.7881393432617188e-07,100.0
2.781229257583618,2.374811992922332e-05,0.0,3.0,512.0,1074,46208000,144400,5037.0,0.0,100.0
2.7813918590545654,2.3810369384591468e-05,0.0,3.0,512.0,1074,46240000,144500,5037.0,0.0,100.0
2.781893014907837,0.0003053153050132096,0.0,3.0,512.0,1074,46272000,144600,5037.0,-1.1920928955078125e-07,100.0
2.78218674659729,0.00023118119861464947,0.0,3.0,512.0,1074,46304000,144700,5037.0,5.960464477539063e-08,100.0
2.780273199081421,2.4121913156704977e-05,0.0,3.0,512.0,1074,46336000,144800,5037.0,0.0,100.0
2.780059576034546,2.4323229808942415e-05,0.0,3.0,512.0,1074,46368000,144900,5037.0,0.0,100.0
2.7797739505767822,0.0002339391940040514,0.0,3.0,512.0,1074,46400000,145000,5037.0,0.0,100.0
2.779461145401001,2.4328935978701338e-05,0.0,3.0,512.0,1074,46432000,145100,5037.0,0.0,100.0
2.7798502445220947,9.490043157711625e-05,0.0,3.0,512.0,1074,46464000,145200,5037.0,-1.1920928955078125e-07,100.0
2.7802445888519287,0.00037937896559014916,0.0,3.0,512.0,1074,46496000,145300,5037.0,0.0,100.0
2.7801780700683594,2.455922913213726e-05,0.0,3.0,512.0,1074,46528000,145400,5037.0,0.0,100.0
2.7802538871765137,2.407165629847441e-05,0.0,3.0,512.0,1074,46560000,145500,5037.0,0.0,100.0
2.780181407928467,0.0003105815267190337,0.0,3.0,512.0,1074,46592000,145600,5037.0,0.0,100.0
2.780231475830078,2.411784589639865e-05,0.0,3.0,512.0,1074,46624000,145700,5037.0,0.0,100.0
