episode_raw_reward,time_elapsed,nupdates,explained_variance,sil_num_episodes,policy_entropy,sil_valid_samples,serial_timesteps,value_loss,approxkl,episode_reward,clipfrac,fps,policy_loss,sil_steps,best_episode_reward,total_timesteps
0.0,60312.89307951927,16800,-13.250581741333008,0.0,2.6931975,0.0,2150400,0.00012250074,0.0024396926,0.0,0.017028809,2359,-0.010611912,0.0,0.0,137625600
-2.5,60348.79181098938,16810,-8.241290092468262,0.0,2.667658,0.0,2151680,7.634496e-05,0.0040068813,-0.025,0.027526855,2329,-0.012479069,0.0,0.0,137707520
-1.2,60384.400075912476,16820,-2.7243802547454834,0.0,2.614631,0.0,2152960,0.0008687454,0.002372939,-0.35,0.016113281,2234,-0.0077658086,0.0,0.0,137789440
0.0,60420.469249010086,16830,-6.936931133270264,0.0,2.5639508,0.0,2154240,0.00012245204,0.003972875,0.0,0.022155762,2291,-0.011796244,0.0,0.0,137871360
-8.1,60456.49428033829,16840,-3.251100540161133,0.0,2.579044,0.0,2155520,0.00031053834,0.003878696,-0.25,0.01940918,2175,-0.009740481,0.0,0.0,137953280
0.0,60492.32189798355,16850,-5.52250337600708,0.0,2.5844371,0.0,2156800,8.776342e-05,0.0031745313,0.0,0.02633667,2296,-0.01227561,0.0,0.0,138035200
0.0,60528.451936244965,16860,-12.582709312438965,0.0,2.6848772,0.0,2158080,2.4993657e-05,0.0026935413,0.0,0.019592285,2301,-0.012068213,0.0,0.0,138117120
0.0,60563.770865917206,16870,-0.485093355178833,0.0,2.4435127,0.0,2159360,0.0004622925,0.0044152536,0.0,0.034057617,2356,-0.010173785,0.0,0.0,138199040
-20.0,60598.967111587524,16880,-2.850564479827881,0.0,2.419764,0.0,2160640,0.00018922034,0.0033390129,-0.2,0.03173828,2383,-0.008765591,0.0,0.0,138280960
-2.5,60634.344444036484,16890,-1.0220470428466797,0.0,2.623266,0.0,2161920,0.00120482,0.002578472,-0.025,0.020874023,2239,-0.007261343,0.0,0.0,138362880
-0.625,60670.5434961319,16900,-1.3264286518096924,0.0,2.6852977,0.0,2163200,0.0006625245,0.0025242968,-0.175,0.019592285,2295,-0.009630663,0.0,0.0,138444800
0.0,60706.163090229034,16910,-7.874066352844238,0.0,2.6977668,0.0,2164480,0.0001108486,0.0027097636,0.0,0.017059326,2369,-0.010126879,0.0,0.0,138526720
0.0,60742.30080604553,16920,0.2501927614212036,0.0,2.6464257,0.0,2165760,0.06520702,0.0070897373,0.0,0.0134887695,2269,-0.005389479,0.0,0.0,138608640
0.0,60778.047142505646,16930,-7.114067077636719,0.0,2.6865785,0.0,2167040,0.000122009034,0.0023872044,0.0,0.014434814,2335,-0.008206669,0.0,0.0,138690560
0.0,60814.27184486389,16940,-8.110077857971191,0.0,2.6572905,0.0,2168320,8.352028e-05,0.0028742484,0.0,0.017211914,2271,-0.011419464,0.0,0.0,138772480
0.0,60850.62634205818,16950,-13.46889591217041,0.0,2.5952067,0.0,2169600,0.00013813483,0.004358911,0.0,0.022644043,2247,-0.010096441,0.0,0.0,138854400
0.0,60886.719656944275,16960,-5.0474162101745605,0.0,2.58966,0.0,2170880,7.5326454e-05,0.0035482626,0.0,0.022338867,2262,-0.011594607,0.0,0.0,138936320
0.0,60923.36708307266,16970,-7.557283401489258,0.0,2.5894287,0.0,2172160,6.437436e-05,0.0034778258,0.0,0.022827148,2192,-0.01105687,0.0,0.0,139018240
0.0,60959.151993751526,16980,-15.349491119384766,0.0,2.5667624,0.0,2173440,5.1803076e-05,0.003312538,0.0,0.022033691,2246,-0.010328677,0.0,0.0,139100160
-2.5,60995.307616472244,16990,-19.968923568725586,0.0,2.509268,0.0,2174720,6.9516085e-05,0.0029129474,-0.025,0.018341064,2360,-0.009632446,0.0,0.0,139182080
0.0,61031.51966333389,17000,-2.8459885120391846,0.0,2.5226436,0.0,2176000,7.077141e-05,0.0036001347,0.0,0.022583008,2338,-0.009822441,0.0,0.0,139264000
0.0,61067.27337217331,17010,-0.0020858049392700195,0.0,2.6025145,0.0,2177280,0.015217962,0.0021115583,0.0,0.022369385,2289,-0.001018288,0.0,0.0,139345920
0.0,61101.324045181274,17020,-0.005181550979614258,0.0,1.5768405,0.0,2178560,0.016094305,0.020189801,0.0,0.16467285,2446,-0.020296114,0.0,0.0,139427840
0.0,61134.63214683533,17030,-3.346001148223877,0.0,1.8329934,0.0,2179840,0.0032289966,0.012395812,0.0,0.12844849,2460,-0.019181378,0.0,0.0,139509760
-17.275,61168.25270652771,17040,-3.6702494621276855,0.0,1.8017486,0.0,2181120,0.0020985925,0.01074095,-2.75,0.108184814,2431,-0.017346341,0.0,0.0,139591680
-17.275,61201.5156993866,17050,-6.717089653015137,0.0,1.7761248,0.0,2182400,0.0013109494,0.009922995,-2.75,0.086120605,2551,-0.015961524,0.0,0.0,139673600
-17.275,61235.0147562027,17060,-7.51434326171875,0.0,1.8188285,0.0,2183680,0.0010775408,0.008428824,-2.75,0.08023071,2501,-0.015070735,0.0,0.0,139755520
-17.275,61268.92534327507,17070,-8.102002143859863,0.0,1.8454927,0.0,2184960,0.0007194126,0.0064703124,-2.75,0.07659912,2476,-0.014408112,0.0,0.0,139837440
-17.275,61302.01551485062,17080,-7.68116569519043,0.0,1.8224368,0.0,2186240,0.0007287993,0.007730678,-2.75,0.082977295,2523,-0.013906011,0.0,0.0,139919360
-17.275,61335.70100283623,17090,-6.454399585723877,0.0,1.7342439,0.0,2187520,0.0005810968,0.007805601,-2.75,0.07003784,2427,-0.013668602,0.0,0.0,140001280
-17.275,61369.022513866425,17100,-10.172852516174316,0.0,1.6272991,0.0,2188800,0.0005207582,0.007973525,-2.75,0.08166504,2448,-0.014220935,0.0,0.0,140083200
-17.275,61402.712013721466,17110,-8.037543296813965,0.0,1.5313059,0.0,2190080,0.0003862549,0.008258717,-2.75,0.09069824,2464,-0.013237129,0.0,0.0,140165120
-17.275,61435.55466246605,17120,-7.25396728515625,0.0,1.4580449,0.0,2191360,0.00035868958,0.007564502,-2.75,0.08596802,2492,-0.014047033,0.0,0.0,140247040
-17.275,61468.950523138046,17130,-7.910948753356934,0.0,1.5136627,0.0,2192640,0.00030285586,0.008014993,-2.75,0.08859253,2435,-0.012696501,0.0,0.0,140328960
-17.275,61502.0157930851,17140,-5.524942874908447,0.0,1.4234213,0.0,2193920,0.00028076608,0.006181119,-2.75,0.063323975,2585,-0.013719746,0.0,0.0,140410880
-17.275,61535.70785999298,17150,-0.9017989635467529,0.0,1.4608494,0.0,2195200,0.00022447333,0.008245613,-2.75,0.08560181,2287,-0.016117577,0.0,0.0,140492800
-17.275,61568.51255965233,17160,0.7260497808456421,0.0,1.7203771,0.0,2196480,5.66717e-05,0.0072053955,-2.75,0.09152222,2430,-0.011440312,0.0,0.0,140574720
-17.275,61601.924238204956,17170,0.621427059173584,0.0,1.7940276,0.0,2197760,5.4320997e-05,0.008745427,-2.75,0.10824585,2420,-0.010097334,0.0,0.0,140656640
-17.275,61635.234771966934,17180,0.36706382036209106,0.0,1.8599806,0.0,2199040,5.3624313e-05,0.006904221,-2.75,0.088256836,2546,-0.009760743,0.0,0.0,140738560
-17.275,61668.28506612778,17190,0.6200454533100128,0.0,1.9198021,0.0,2200320,4.1391228e-05,0.006535839,-2.75,0.089019775,2526,-0.010786252,0.0,0.0,140820480
-17.275,61701.02724814415,17200,0.48489028215408325,0.0,2.0012271,0.0,2201600,5.0214545e-05,0.007087725,-2.75,0.08477783,2511,-0.010843914,0.0,0.0,140902400
-17.275,61734.05817246437,17210,0.195046067237854,0.0,1.927588,0.0,2202880,4.108216e-05,0.0078044413,-2.75,0.09185791,2540,-0.01146028,0.0,0.0,140984320
-17.275,61766.66530203819,17220,0.5940169990062714,0.0,2.0031202,0.0,2204160,4.6146597e-05,0.006445498,-2.75,0.07772827,2516,-0.010862256,0.0,0.0,141066240
-17.275,61800.59740805626,17230,0.5390229523181915,0.0,2.0159125,0.0,2205440,4.724868e-05,0.007708023,-2.75,0.10015869,2540,-0.0113513805,0.0,0.0,141148160
-17.275,61833.03603887558,17240,0.36256182193756104,0.0,2.0598578,0.0,2206720,3.922104e-05,0.0053407853,-2.75,0.063812256,2514,-0.010967729,0.0,0.0,141230080
-17.275,61866.20934128761,17250,0.32573217153549194,0.0,2.147273,0.0,2208000,3.4013974e-05,0.006647189,-2.75,0.070007324,2530,-0.010922274,0.0,0.0,141312000
-17.275,61898.92623066902,17260,0.4431762099266052,0.0,2.1783228,0.0,2209280,2.8984889e-05,0.0053289104,-2.75,0.061523438,2520,-0.011058159,0.0,0.0,141393920
-17.275,61931.85432386398,17270,0.4674443006515503,0.0,2.186791,0.0,2210560,2.4010096e-05,0.0045538726,-2.75,0.04989624,2556,-0.009274516,0.0,0.0,141475840
-17.275,61964.82405638695,17280,0.4505212903022766,0.0,2.245992,0.0,2211840,2.5477042e-05,0.004217378,-2.75,0.046020508,2552,-0.009109674,0.0,0.0,141557760
-17.275,61998.85854482651,17290,0.2080431580543518,0.0,2.2162778,0.0,2213120,2.0222642e-05,0.006007362,-2.75,0.070007324,2488,-0.012294512,0.0,0.0,141639680
-17.275,62031.95273518562,17300,0.18918657302856445,0.0,2.245514,0.0,2214400,1.6727772e-05,0.0051539154,-2.75,0.062408447,2609,-0.012077175,0.0,0.0,141721600
-17.275,62064.46279525757,17310,0.21596306562423706,0.0,2.224879,0.0,2215680,1.6067403e-05,0.005440956,-2.75,0.063568115,2516,-0.010608602,0.0,0.0,141803520
-17.275,62097.40360784531,17320,0.06507563591003418,0.0,2.2477982,0.0,2216960,1.5080424e-05,0.004256283,-2.75,0.048034668,2517,-0.010061507,0.0,0.0,141885440
-17.275,62130.41581916809,17330,0.1096799373626709,0.0,2.3097541,0.0,2218240,1.4024896e-05,0.004806829,-2.75,0.05340576,2593,-0.01132271,0.0,0.0,141967360
-17.275,62163.139546871185,17340,0.23231393098831177,0.0,2.2711318,0.0,2219520,1.10532e-05,0.005478724,-2.75,0.06765747,2496,-0.011027133,0.0,0.0,142049280
-17.275,62195.86708188057,17350,0.33465319871902466,0.0,2.3044736,0.0,2220800,1.2112335e-05,0.004363083,-2.75,0.05078125,2536,-0.011319787,0.0,0.0,142131200
-17.275,62230.03681063652,17360,0.24656635522842407,0.0,2.3417196,0.0,2222080,1.0242298e-05,0.004811491,-2.75,0.054382324,2557,-0.011845517,0.0,0.0,142213120
-17.275,62263.05895471573,17370,0.4766455292701721,0.0,2.3203948,0.0,2223360,9.128892e-06,0.0044067972,-2.75,0.049072266,2556,-0.010810247,0.0,0.0,142295040
-17.275,62295.75831079483,17380,0.3237529397010803,0.0,2.2452042,0.0,2224640,7.2010976e-06,0.005498257,-2.75,0.06958008,2503,-0.011897681,0.0,0.0,142376960
-17.275,62328.20424461365,17390,0.2504851222038269,0.0,2.2825403,0.0,2225920,6.4893393e-06,0.004218782,-2.75,0.046936035,2548,-0.010742898,0.0,0.0,142458880
-17.275,62361.34399795532,17400,0.2443583607673645,0.0,2.3324609,0.0,2227200,5.919733e-06,0.0051284363,-2.75,0.05783081,2526,-0.010563232,0.0,0.0,142540800
-17.275,62393.79693865776,17410,0.29818981885910034,0.0,2.3402998,0.0,2228480,4.8498964e-06,0.004982878,-2.75,0.05770874,2565,-0.011747938,0.0,0.0,142622720
-17.275,62426.28905797005,17420,0.2604740262031555,0.0,2.3384256,0.0,2229760,4.157568e-06,0.0042903232,-2.75,0.045837402,2546,-0.010784712,0.0,0.0,142704640
-17.275,62459.504541158676,17430,0.319333553314209,0.0,2.355094,0.0,2231040,3.3181977e-06,0.0048638503,-2.75,0.053466797,2530,-0.010862753,0.0,0.0,142786560
-17.275,62492.035116672516,17440,0.1922084093093872,0.0,2.3580835,0.0,2232320,3.2883133e-06,0.004152188,-2.75,0.04626465,2486,-0.011551344,0.0,0.0,142868480
-17.275,62525.96817946434,17450,0.33662861585617065,0.0,2.3114183,0.0,2233600,2.4033443e-06,0.004253495,-2.75,0.044769287,2623,-0.011165603,0.0,0.0,142950400
-17.275,62559.16625332832,17460,-0.26575958728790283,0.0,2.2895408,0.0,2234880,1.677537e-06,0.004252739,-2.75,0.04537964,2491,-0.010221275,0.0,0.0,143032320
-17.275,62591.97525262833,17470,-0.1576976776123047,0.0,2.3323636,0.0,2236160,1.3563347e-06,0.0035165185,-2.75,0.03579712,2553,-0.01017602,0.0,0.0,143114240
-17.275,62624.577446460724,17480,-0.24891674518585205,0.0,2.3520675,0.0,2237440,1.1345712e-06,0.0036157952,-2.75,0.0340271,2520,-0.010408326,0.0,0.0,143196160
-17.275,62657.18784737587,17490,-0.6064927577972412,0.0,2.349517,0.0,2238720,1.2008467e-06,0.0032167993,-2.75,0.032440186,2535,-0.010225488,0.0,0.0,143278080
-17.275,62690.2431242466,17500,-0.03138566017150879,0.0,2.3484766,0.0,2240000,9.5363055e-07,0.0038356571,-2.75,0.041412354,2565,-0.011353224,0.0,0.0,143360000
-17.275,62723.016896247864,17510,0.19397413730621338,0.0,2.3592377,0.0,2241280,1.1740304e-06,0.002693697,-2.75,0.028198242,2514,-0.010088472,0.0,0.0,143441920
-17.275,62755.67533302307,17520,-0.7065916061401367,0.0,2.3400805,0.0,2242560,7.9710867e-07,0.003676353,-2.75,0.03656006,2516,-0.010725652,0.0,0.0,143523840
-17.275,62788.86017584801,17530,-0.19263935089111328,0.0,2.3133457,0.0,2243840,8.140585e-07,0.004549423,-2.75,0.046569824,2547,-0.010896683,0.0,0.0,143605760
-17.275,62821.70931005478,17540,0.1357322335243225,0.0,2.3228426,0.0,2245120,6.492457e-07,0.004533186,-2.75,0.044281006,2582,-0.009780214,0.0,0.0,143687680
-17.275,62854.33855462074,17550,-0.5679903030395508,0.0,2.2855678,0.0,2246400,6.0599297e-07,0.0035712377,-2.75,0.035308838,2527,-0.009695645,0.0,0.0,143769600
-17.275,62888.89597034454,17560,0.5001325905323029,0.0,2.3066695,0.0,2247680,6.150949e-07,0.0030978303,-2.75,0.030578613,2417,-0.008710035,0.0,0.0,143851520
-17.275,62921.441437482834,17570,0.046342313289642334,0.0,2.2984774,0.0,2248960,1.3220858e-06,0.0037101083,-2.75,0.032104492,2536,-0.010136129,0.0,0.0,143933440
-17.275,62953.98275351524,17580,0.3454481363296509,0.0,2.33213,0.0,2250240,3.3954169e-07,0.003749142,-2.75,0.03656006,2499,-0.01002482,0.0,0.0,144015360
-17.275,62986.665645599365,17590,0.2461925745010376,0.0,2.3428712,0.0,2251520,1.379215e-07,0.002709197,-2.75,0.026885986,2531,-0.0073118918,0.0,0.0,144097280
-17.275,63019.59935283661,17600,-0.4933050870895386,0.0,2.3634593,0.0,2252800,6.511006e-08,0.0040203435,-2.75,0.03564453,2547,-0.009296487,0.0,0.0,144179200
-17.275,63052.15682387352,17610,-1.7660961151123047,0.0,2.3532615,0.0,2254080,7.3344076e-08,0.0035086637,-2.75,0.030212402,2604,-0.007865997,0.0,0.0,144261120
-17.275,63084.66402864456,17620,-2.6149630546569824,0.0,2.3216467,0.0,2255360,1.7470752e-07,0.0041514887,-2.75,0.04043579,2599,-0.009573683,0.0,0.0,144343040
-17.275,63117.289791584015,17630,-3.1151909828186035,0.0,2.296882,0.0,2256640,6.167684e-08,0.0036932463,-2.75,0.033721924,2504,-0.011104687,0.0,0.0,144424960
-17.275,63150.39885735512,17640,-2.0431559085845947,0.0,2.3875742,0.0,2257920,6.9474716e-08,0.003578324,-2.75,0.03756714,2511,-0.006688711,0.0,0.0,144506880
-17.275,63183.159783124924,17650,-3.554548740386963,0.0,2.3560352,0.0,2259200,1.3269015e-07,0.0028436542,-2.75,0.027770996,2532,-0.008241931,0.0,0.0,144588800
-17.275,63215.77146410942,17660,-1.8302185535430908,0.0,2.3384194,0.0,2260480,1.7635543e-07,0.002810309,-2.75,0.024810791,2538,-0.00730326,0.0,0.0,144670720
-17.275,63248.33620738983,17670,-3.112595558166504,0.0,2.394649,0.0,2261760,4.8536617e-08,0.0038604585,-2.75,0.033355713,2383,-0.009362915,0.0,0.0,144752640
-17.275,63281.16068267822,17680,-3.7871017456054688,0.0,2.4038088,0.0,2263040,2.5502173e-08,0.0019221756,-2.75,0.01675415,2527,-0.0057251407,0.0,0.0,144834560
-17.275,63313.656700611115,17690,-7.866113662719727,0.0,2.4612727,0.0,2264320,3.03546e-08,0.0021477728,-2.75,0.022918701,2526,-0.007438681,0.0,0.0,144916480
-17.275,63348.50247192383,17700,-6.014039516448975,0.0,2.4843488,0.0,2265600,4.1843107e-09,0.0027713242,-2.75,0.025512695,2579,-0.008612192,0.0,0.0,144998400
-17.275,63381.16457819939,17710,-2.266319751739502,0.0,2.472641,0.0,2266880,1.552365e-08,0.002618876,-2.75,0.027069092,2560,-0.0074116434,0.0,0.0,145080320
-17.275,63419.50363755226,17720,-6.1829118728637695,0.0,2.4452686,0.0,2268160,6.2128876e-08,0.0030117068,-2.75,0.025848389,2039,-0.007923438,0.0,0.0,145162240
-17.275,63459.884341716766,17730,-2.6129348278045654,0.0,2.4112923,0.0,2269440,9.810752e-09,0.0040749563,-2.75,0.03414917,2023,-0.008782499,0.0,0.0,145244160
-17.275,63500.104614019394,17740,-1.6863641738891602,0.0,2.4059446,0.0,2270720,2.0212862e-08,0.0024855167,-2.75,0.024353027,2052,-0.006729743,0.0,0.0,145326080
-17.275,63540.32232260704,17750,-2.274444580078125,0.0,2.466329,0.0,2272000,3.939297e-09,0.003177243,-2.75,0.030578613,2039,-0.0076500843,0.0,0.0,145408000
-17.275,63580.504719257355,17760,-9.535866737365723,0.0,2.4345539,0.0,2273280,4.925782e-08,0.002951291,-2.75,0.02331543,2039,-0.0075301807,0.0,0.0,145489920
-17.275,63620.94413423538,17770,-3.2174630165100098,0.0,2.453391,0.0,2274560,1.4885392e-08,0.0026639726,-2.75,0.02633667,2014,-0.008653826,0.0,0.0,145571840
-17.275,63661.63186979294,17780,0.5261373817920685,0.0,2.4202406,0.0,2275840,1.80449e-08,0.0034871441,-2.75,0.035583496,2000,-0.010251208,0.0,0.0,145653760
-113.625,63706.158482313156,17790,9.566545486450195e-05,0.0,2.467434,0.0,2277120,0.41516054,0.0031854138,-12.825,0.036315918,1137,-0.0022492788,0.0,0.0,145735680
-25.775,63761.72449874878,17800,0.15401393175125122,0.0,2.4884303,0.0,2278400,0.02917935,0.005634535,-3.125,0.034973145,2312,-0.01216756,0.0,0.0,145817600
-2.95,63796.4324593544,17810,-1.810786485671997,0.0,2.6078694,0.0,2279680,0.002169828,0.005854347,-0.8,0.034606934,2403,-0.016208427,0.0,0.0,145899520
0.0,63833.40977358818,17820,-5.5918779373168945,0.0,2.519957,0.0,2280960,0.00063865504,0.0063084573,0.0,0.03677368,1805,-0.017471988,0.0,0.0,145981440
-2.5,63866.83844709396,17830,-0.49830782413482666,0.0,2.5931988,0.0,2282240,0.00079616724,0.004740375,-0.025,0.04272461,2437,-0.0066826926,0.0,0.0,146063360
-2.5,63900.310386419296,17840,-4.901546478271484,0.0,2.6167333,0.0,2283520,0.00020441406,0.0044959043,-0.025,0.039093018,2494,-0.012069699,0.0,0.0,146145280
-7.5,63934.29555487633,17850,-4.222346305847168,0.0,2.4713979,0.0,2284800,0.00015764544,0.0047340617,-0.075,0.03778076,2453,-0.014074544,0.0,0.0,146227200
-25.75,63969.051374435425,17860,-6.110671520233154,0.0,2.294737,0.0,2286080,0.00023509146,0.0047494136,-3.525,0.035614014,2369,-0.012205196,0.0,0.0,146309120
-2.5,64004.73396229744,17870,-6.951717853546143,0.0,2.3000727,0.0,2287360,0.00012862722,0.005367565,-0.025,0.03970337,2293,-0.01311102,0.0,0.0,146391040
0.0,64040.1175031662,17880,-6.025293827056885,0.0,2.3366828,0.0,2288640,7.329177e-05,0.0050382027,0.0,0.036743164,2396,-0.013888425,0.0,0.0,146472960
0.0,64075.4388897419,17890,-10.245573043823242,0.0,2.3624113,0.0,2289920,4.4287153e-05,0.0043712584,0.0,0.03643799,2344,-0.014038877,0.0,0.0,146554880
0.0,64111.042858839035,17900,-13.893424034118652,0.0,2.2943745,0.0,2291200,5.222126e-05,0.0037499638,0.0,0.026641846,2293,-0.01189736,0.0,0.0,146636800
0.0,64146.306690216064,17910,-7.23012638092041,0.0,2.4624028,0.0,2292480,3.811299e-05,0.0076101334,0.0,0.03213501,2199,-0.009432731,0.0,0.0,146718720
-5.0,64183.1393764019,17920,-15.000638961791992,0.0,2.378041,0.0,2293760,2.819761e-05,0.0048479517,-0.05,0.03152466,2203,-0.012085139,0.0,0.0,146800640
0.0,64219.611802101135,17930,-11.443206787109375,0.0,2.4398344,0.0,2295040,3.0160167e-05,0.0037770192,0.0,0.017608643,2097,-0.011837631,0.0,0.0,146882560
-7.5,64255.81664252281,17940,-12.98770809173584,0.0,2.5030324,0.0,2296320,1.3001087e-05,0.0027802552,-0.075,0.016082764,2270,-0.0088826995,0.0,0.0,146964480
0.0,64292.121341228485,17950,-6.8398356437683105,0.0,2.5647442,0.0,2297600,9.207861e-06,0.0022063116,0.0,0.015258789,2171,-0.007726695,0.0,0.0,147046400
0.0,64328.04243206978,17960,0.04283219575881958,0.0,2.548585,0.0,2298880,0.0012726213,0.004901388,0.0,0.06588745,2300,-0.0022571608,0.0,0.0,147128320
0.0,64364.123059272766,17970,-3.5852885246276855,0.0,2.4852667,0.0,2300160,1.8230976e-05,0.0071463184,0.0,0.02166748,2208,-0.0109184515,0.0,0.0,147210240
0.0,64399.871108055115,17980,-0.012147665023803711,0.0,2.5016506,0.0,2301440,0.0005277805,0.003414691,0.0,0.046691895,2284,-0.0020552892,0.0,0.0,147292160
-0.475,64436.392704963684,17990,-3.5196681022644043,0.0,2.4780395,0.0,2302720,9.319685e-05,0.006222612,-0.15,0.029632568,2244,-0.01486779,0.0,0.0,147374080
0.0,64472.17500281334,18000,-5.6633734703063965,0.0,2.4736333,0.0,2304000,8.571897e-06,0.0055749347,0.0,0.021514893,2382,-0.011533267,0.0,0.0,147456000
-2.5,64508.44404625893,18010,-2.6308658123016357,0.0,2.4845998,0.0,2305280,7.1297945e-06,0.003815849,-0.025,0.017211914,2286,-0.01102943,0.0,0.0,147537920
0.0,64544.27962422371,18020,-7.001474380493164,0.0,2.4470065,0.0,2306560,1.163819e-05,0.004654253,0.0,0.029571533,2264,-0.01300477,0.0,0.0,147619840
-5.0,64580.24462366104,18030,0.06204867362976074,0.0,2.5050235,0.0,2307840,0.00054875395,0.0034729636,-0.05,0.042633057,2245,-0.003394242,0.0,0.0,147701760
-2.5,64616.03093266487,18040,-9.18508243560791,0.0,2.3824,0.0,2309120,2.444965e-06,0.0044571855,-0.025,0.034362793,2234,-0.012200617,0.0,0.0,147783680
-5.0,64652.48292899132,18050,-8.503546714782715,0.0,2.4550385,0.0,2310400,1.7421327e-06,0.0061036926,-0.05,0.031463623,2273,-0.013804253,0.0,0.0,147865600
0.0,64688.63158988953,18060,-10.471038818359375,0.0,2.4453409,0.0,2311680,1.1141618e-06,0.004311245,0.0,0.025268555,2338,-0.011955832,0.0,0.0,147947520
0.0,64724.10467886925,18070,-5.726465702056885,0.0,2.5112393,0.0,2312960,1.48476465e-05,0.005745639,0.0,0.026824951,2418,-0.010434968,0.0,0.0,148029440
-2.5,64760.31038093567,18080,-6.24474573135376,0.0,2.4835496,0.0,2314240,4.630789e-06,0.0059113693,-0.025,0.025909424,2273,-0.012591617,0.0,0.0,148111360
-2.5,64796.21589279175,18090,-4.4612956047058105,0.0,2.4333813,0.0,2315520,3.7925422e-06,0.0058086533,-0.025,0.03326416,2284,-0.011624409,0.0,0.0,148193280
0.0,64832.67817115784,18100,-6.726651668548584,0.0,2.507121,0.0,2316800,1.0908628e-06,0.0062489365,0.0,0.029724121,2316,-0.012026162,0.0,0.0,148275200
0.0,64868.34258747101,18110,-8.891532897949219,0.0,2.433267,0.0,2318080,2.0630443e-06,0.0038364353,0.0,0.028839111,2405,-0.011189293,0.0,0.0,148357120
0.0,64904.630758047104,18120,-0.0012513399124145508,0.0,2.569343,0.0,2319360,0.00048685205,0.00571595,0.0,0.08068848,2106,-0.0025299084,0.0,0.0,148439040
0.0,64940.08042097092,18130,-7.744333267211914,0.0,2.4760299,0.0,2320640,1.0241242e-06,0.0047659515,0.0,0.020263672,2242,-0.008341979,0.0,0.0,148520960
-2.5,64976.145129442215,18140,-2.578165292739868,0.0,2.4717438,0.0,2321920,2.2823195e-05,0.0043706396,-0.025,0.027862549,2266,-0.011568761,0.0,0.0,148602880
-0.45,65012.567203998566,18150,-0.9952517747879028,0.0,2.5208626,0.0,2323200,0.00024345733,0.0038799883,-0.125,0.03012085,2302,-0.0109612215,0.0,0.0,148684800
0.0,65046.72898077965,18160,-4.344855308532715,0.0,2.5168312,0.0,2324480,2.797807e-05,0.004764309,0.0,0.036315918,2378,-0.011445776,0.0,0.0,148766720
0.0,65082.28052377701,18170,-5.2772722244262695,0.0,2.4808304,0.0,2325760,1.2018978e-05,0.0049441373,0.0,0.031951904,2341,-0.012576438,0.0,0.0,148848640
0.0,65117.694231271744,18180,-11.735555648803711,0.0,2.5432608,0.0,2327040,3.6463264e-06,0.0041135973,0.0,0.02355957,2291,-0.009528116,0.0,0.0,148930560
-5.0,65153.43255138397,18190,-0.9610120058059692,0.0,2.463965,0.0,2328320,1.0138657e-05,0.0043456536,-0.05,0.03765869,2310,-0.011741181,0.0,0.0,149012480
-2.5,65188.5242164135,18200,-8.555627822875977,0.0,2.3019838,0.0,2329600,6.330084e-06,0.0072013503,-0.025,0.040130615,2350,-0.012418617,0.0,0.0,149094400
0.0,65223.68813562393,18210,-11.2069730758667,0.0,2.3339264,0.0,2330880,2.4704482e-06,0.0060679647,0.0,0.031066895,2409,-0.010241935,0.0,0.0,149176320
0.0,65259.64438986778,18220,-16.83895492553711,0.0,2.301402,0.0,2332160,8.272243e-07,0.0055925613,0.0,0.029052734,2314,-0.008832663,0.0,0.0,149258240
0.0,65295.078996896744,18230,-5.760176181793213,0.0,2.3394048,0.0,2333440,3.410118e-07,0.0046483898,0.0,0.028747559,2258,-0.010461506,0.0,0.0,149340160
-0.55,65330.189828157425,18240,-5.4494733810424805,0.0,2.2059994,0.0,2334720,7.638385e-06,0.004385395,-0.15,0.04147339,2311,-0.011561333,0.0,0.0,149422080
0.0,65365.59601020813,18250,-7.244028091430664,0.0,2.440724,0.0,2336000,1.4688868e-06,0.004706342,0.0,0.02822876,2249,-0.011995702,0.0,0.0,149504000
-4.225,65400.411252975464,18260,-8.237386703491211,0.0,2.4482422,0.0,2337280,5.5634508e-05,0.004639778,-0.5,0.031799316,2314,-0.014053025,0.0,0.0,149585920
0.0,65436.4820728302,18270,-0.8326930999755859,0.0,2.4172316,0.0,2338560,1.762966e-05,0.003972813,0.0,0.027709961,2284,-0.011388655,0.0,0.0,149667840
0.0,65471.39786505699,18280,-4.764596462249756,0.0,2.41343,0.0,2339840,5.340896e-06,0.005328579,0.0,0.02633667,2258,-0.009827273,0.0,0.0,149749760
0.0,65506.67713570595,18290,-2.246899127960205,0.0,2.504461,0.0,2341120,1.1874288e-05,0.0047611846,0.0,0.022155762,2164,-0.011829999,0.0,0.0,149831680
0.0,65542.97623801231,18300,-0.22810983657836914,0.0,2.5223951,0.0,2342400,1.0907499e-05,0.0049594594,0.0,0.04373169,2266,-0.01091978,0.0,0.0,149913600
0.0,65578.76867628098,18310,-5.177944183349609,0.0,2.5222383,0.0,2343680,1.4683225e-06,0.0041414425,0.0,0.028930664,2334,-0.011658837,0.0,0.0,149995520
0.0,65614.56774544716,18320,-13.172444343566895,0.0,2.4932308,0.0,2344960,1.252986e-06,0.004522972,0.0,0.026123047,2292,-0.008137453,0.0,0.0,150077440
